Tweet,Image_Url,Image_Name,Cooking/Baking Event,Edible or not,Output Quality,Tweet_id
How do you burn a wooden spoon just cooking mince? Just be me..... #cookingfail #burnalltheutensils #extrakindling #winteriscoming #despera… https://t.co/bN9zk5X7Zc,http://pbs.twimg.com/media/DKk0pJAWkAE4Bbm.jpg,DKk0pJAWkAE4Bbm.jpg,yes,no,NA,912318282950201344
"Chopped #jalapenos, washed my hands, touched my face, now it's burning. #cookingfail https://t.co/zIPbntOUpe",http://pbs.twimg.com/tweet_video_thumb/DKhU-M2VoAAxvjm.jpg,DKhU-M2VoAAxvjm.jpg,yes,no,NA,912072359162646528
"""Poach an egg"" they said. ""It's simple"" they said. #HowToApproachThePoach #CookingFail https://t.co/KwL7grQpXF",http://pbs.twimg.com/media/DKQvY7JXoAAaem0.jpg,DKQvY7JXoAAaem0.jpg,yes,no,NA,910905142781857792
Happy Friday!!!!   #cookingfail #middleschoolisfun https://t.co/xTeAPh5x1M,http://pbs.twimg.com/media/Dqd4u0sXcAEtcd1.jpg,Dqd4u0sXcAEtcd1.jpg,yes,no,NA,1055945398710427648
Things didn't go as planned.... #mybad #startover #cookingfail #fail #notamasterchef https://t.co/rhri1ThGNh,http://pbs.twimg.com/ext_tw_video_thumb/907678038074281985/pu/img/9ouKM3FOQR0Kt8ik.jpg,9ouKM3FOQR0Kt8ik.jpg,yes,no,NA,907678212553142272
"Aubergine bacon fail
#burnt #burntveganfood #fail #cookingfail https://t.co/gGI1YsGFgy https://t.co/aZ6mZWnz5D",http://pbs.twimg.com/media/DqDerCCXcAAD4b4.jpg,DqDerCCXcAAD4b4.jpg,yes,no,NA,1054087145173012482
Did I tell you the story about how I burnt boiled eggs yesterday? #cookingfail https://t.co/TBDETismeD,http://pbs.twimg.com/media/DJOK9hwXYAA580x.jpg,DJOK9hwXYAA580x.jpg,yes,no,NA,906220758212411392
Will the homemade cannelloni match up to the wine?? (Spoiler: it didn't. More work required!) #wine #Portugal #terracosdotejo #cookingfail https://t.co/qK59s9kwZH,http://pbs.twimg.com/media/DJOF0hNWAAEWuNH.jpg,DJOF0hNWAAEWuNH.jpg,yes,no,NA,906215142030839808
#cookingfail https://t.co/xE374PUb4U,http://pbs.twimg.com/media/Dp43oarUUAAcugZ.jpg,Dp43oarUUAAcugZ.jpg,yes,no,NA,1053340537623928833
"Burnt some calories today. No, literally! I thought I'd be #Einstein and warm this pizza in the toaster for my nephew. Instead, the toaster caught fire and so did the kitchen nearly! Now the whole house is full of thick black smoke! #kitchendisaster #cookingfail https://t.co/5bYDzBwCpv",http://pbs.twimg.com/media/Do_xINtW4AIskmb.jpg,Do_xINtW4AIskmb.jpg,yes,no,NA,1049322392256991232
Today's Lesson -- When cracking an #egg into a pan...close doesn't cut it. #CookingFail #StickWithDayJob @WPBF25News https://t.co/yHxLruq5AM,http://pbs.twimg.com/media/DI4EeKmXkAAvTAm.jpg,DI4EeKmXkAAvTAm.jpg,yes,no,NA,904665499555987456
Not sure that went well #cookingfail https://t.co/PeWVN7akaz,http://pbs.twimg.com/media/Do6QD4fW4AAe6Q0.jpg,Do6QD4fW4AAe6Q0.jpg,yes,no,NA,1048934183710720006
I may or may not be getting driven to the doctors by my husband because a cheese kransky squirted me in the eye with crazy hot cheese  #Help #cheese #cookingfail https://t.co/fek0azlsFs,http://pbs.twimg.com/tweet_video_thumb/Do3v_LnVsAAJvox.jpg,Do3v_LnVsAAJvox.jpg,yes,no,NA,1048758170166816768
@kieran_odonovan Just finished cooking. I used the wrong meat #cookingfail https://t.co/i5aUM4xsaM,http://pbs.twimg.com/tweet_video_thumb/DIQMxBAXoAAPOeA.jpg,DIQMxBAXoAAPOeA.jpg,yes,no,NA,901859877613658112
#Cooking #cookingfail #potholder #wrongburner #ironic https://t.co/OsE0vB91IV,http://pbs.twimg.com/media/Dn082_wW0AY0G0J.jpg,Dn082_wW0AY0G0J.jpg,yes,no,NA,1044057610226294793
#WhyIDontCook #melted #sendpizza #cookingfail  https://t.co/E6CCvvAiEV,http://pbs.twimg.com/media/DG-68ywVYAASWcP.jpg,DG-68ywVYAASWcP.jpg,yes,no,NA,896140424254898176
"Just gonna go ahead and file this under ""it'll probably taste better once it's cooked."" #cookingfail #pastaballsup https://t.co/7mjIz9NkV8",http://pbs.twimg.com/media/DG5biowWAAIYXDm.jpg,DG5biowWAAIYXDm.jpg,yes,no,NA,895754063979188228
You have not known fear until a 2 gallon pot of strawberry jam starts to boil over in your face. #kitchennightmare #cookingfail #help https://t.co/J8lDQe1FcK,http://pbs.twimg.com/tweet_video_thumb/DGjyMp_UAAEMwQE.jpg,DGjyMp_UAAEMwQE.jpg,yes,no,NA,894230838010925056
Lots of life lessons here #cookingfail https://t.co/OHWkCshsM6,http://pbs.twimg.com/media/DmmEmYNUUAAnLwr.jpg,DmmEmYNUUAAnLwr.jpg,yes,no,NA,1038506994951446528
Seen a life hack thing on the tinterweb about cooking an egg in the micro....don't do it! #cookingfail #eggplosive https://t.co/oJm0Q2kyrt,http://pbs.twimg.com/media/DGh_iHSXcAAWDhv.jpg,DGh_iHSXcAAWDhv.jpg,yes,no,NA,894104763532541953
"Some days, it's a wonder I can even dress myself. #noodleincident #fml #fail #cookingfail https://t.co/CgMAPyxCgm https://t.co/Ixa68y35i2",http://pbs.twimg.com/media/DGV8_7dXgAA7Xgh.jpg,DGV8_7dXgAA7Xgh.jpg,yes,no,NA,893257542905843713
Asked the hubby to shrewd the chicken and add barbecue sauce in the crockpot. #hehadonejob #burntdinner #crockpot #takeouttonight #howtocleanacrockpot #cookingfail #hysbandchronicles https://t.co/R35ep4Fdiq,http://pbs.twimg.com/media/DmixvdiW0AElCF4.jpg,DmixvdiW0AElCF4.jpg,yes,no,NA,1038275156773404672
Another #CookingFail to add to our list. This time: watery marmalade for the Paddington challenge badge... https://t.co/y9bqAu7btW,http://pbs.twimg.com/media/DmhafCpW4AAzhEY.jpg,DmhafCpW4AAzhEY.jpg,yes,no,NA,1038179220273471488
"I’ve said I’m a bad cook on here, but I’ve never reached “my pizza melted in the packaging” level before. I honestly don’t know how this happened. I screwed up a frozen pizza.

#CookingFail https://t.co/CLFW5jaZB5",http://pbs.twimg.com/media/DmdZE9iX0AAdEgN.jpg,DmdZE9iX0AAdEgN.jpg,yes,no,NA,1037896186747858945
Every time  even following instructions. Not cheap either ! #badpurchase #poorquality #cookingfail .@IKEAUK https://t.co/tAQZGkdK7C,http://pbs.twimg.com/media/Dl1XiwIWsAUhVoq.jpg,Dl1XiwIWsAUhVoq.jpg,yes,no,NA,1035079751822725120
It’s probably a sign to step away from the smoke-filled kitchen in its entirety when the big fans have to come out when making a flatbread. #cookingfail  @comoxfire https://t.co/jkc0xvInLC,http://pbs.twimg.com/tweet_video_thumb/DluvcdnUYAE-0Qe.jpg,DluvcdnUYAE-0Qe.jpg,yes,no,NA,1034613449311936512
"Cooking not your forté? Don't worry, let us make the dinner tonight. #cookingfail #wegotyou #eatout https://t.co/ZSNL0k92Yb",http://pbs.twimg.com/tweet_video_thumb/DEnKeSsXcAAAnwo.jpg,DEnKeSsXcAAAnwo.jpg,yes,no,NA,885461426474799104
"Numpty alert  
—
#FoodFail #CookingFail #Cookie #CookieDough #Dessert #FunnyFood #Menu #Restaurant #WeirdFood #FoolsLogic #FuckwitAlert #WhatWereTheyThinking #YouHadOneJob #CanYouSeeWhatISee #HaaangOnAMinute #SayAgain #JazzHandsInEnglishLands #Doh #PleaseTellMeThisIsAJoke https://t.co/5fL5hiERxa",http://pbs.twimg.com/media/DluUcwFXgAE7ePF.jpg,DluUcwFXgAE7ePF.jpg,yes,no,NA,1034583770324717568
"I can’t say I’ve ever fancied an anus sausage.

#HighlySuspicious #FoodFail #BeefSausages #CookingFail #FunnyFood #WeirdFood #LooksGross #Butchers #NoWayJose #IllPassTa #CrazyThingsInStores #FunnyPhoto #AnusSausages #CantSpell #Spelling #DoubleTake #WhatTypeOfCrazyIsThis https://t.co/cB11eShnkq",http://pbs.twimg.com/media/Dli5fxzW4AAe_pI.jpg,Dli5fxzW4AAe_pI.jpg,yes,no,NA,1033780077476098048
First time using the broiler on the oven... and now the place stinks. Gosh. What have I done. #NeedAnAdult #CookingFail https://t.co/alAu3t9KnN,http://pbs.twimg.com/tweet_video_thumb/DlUg_-6WwAQm90e.jpg,DlUg_-6WwAQm90e.jpg,yes,no,NA,1032767988171239424
"EVERY. SINGLE. TIME.

#Forgetful #HavingAMoment #Irritating #SoAnnoying #CookingFail #Cooking #Food #Instructions #ReadyMeal #TotallyForgot #BeenThereDoneThat #Relatable #TrueThat #WhatAmIDoingAgain #WhyAmILikeThis #SoTrue #YepThatsMe #RummageInTheRubbish #DohMoment https://t.co/4OdekVontf",http://pbs.twimg.com/media/DkzVoqbX4AEzbLl.jpg,DkzVoqbX4AEzbLl.jpg,yes,no,NA,1030433315365552128
1. Lightly toast your roll on a flat griddle with a pat of butter. #cookingfail https://t.co/8ktLiHBCUf,http://pbs.twimg.com/media/DDn038zXcAE-gis.jpg,DDn038zXcAE-gis.jpg,yes,no,NA,881004454266507264
When you accidentally broil zucchini Pizza while having friends over. #cookingfail #tryingtobehealthy https://t.co/q4R8aZeVB2,http://pbs.twimg.com/media/DjebhVBU4AEo08f.jpg,DjebhVBU4AEo08f.jpg,yes,no,NA,1024458444454195200
I love cooking... but I suck at it. #sorryfood #cookingfail https://t.co/WhENtdSYpt,http://pbs.twimg.com/tweet_video_thumb/DjE5oumV4AAGYsS.jpg,DjE5oumV4AAGYsS.jpg,yes,no,NA,1022661968883138560
"You win again, grilled cheese. #CookingFail https://t.co/wmdTcqNL1m",http://pbs.twimg.com/media/DC5NDtlUIAA9DUS.jpg,DC5NDtlUIAA9DUS.jpg,yes,no,NA,877723707602460672
Burned my fav pot. I feel like my relationship with it has been compromised  #cookingfail https://t.co/3xeZrXOuQl,http://pbs.twimg.com/tweet_video_thumb/Disrl__U8AA68nN.jpg,Disrl__U8AA68nN.jpg,yes,no,NA,1020957683908685824
"@Waddallsaint Sterilised my whistle by boiling it, went 'slightly' wrong! Bright green originally.  #cookingfail https://t.co/zGZIjDZDDp",http://pbs.twimg.com/media/DCNdViMXgAA2PmB.jpg,DCNdViMXgAA2PmB.jpg,yes,no,NA,874645401126752256
Oops! #tagine #cookingfail #willitevercomeclean #newcooker https://t.co/9aRzi8y40i,http://pbs.twimg.com/media/DCD7sTOXYAgrh1N.jpg,DCD7sTOXYAgrh1N.jpg,yes,no,NA,873975102387474432
"Weellll... shit.
Was yelling at the kids while trying to make fruity dream and blasted my #Thermomix whisker to smithereens #cookingfail #oops https://t.co/LkkCRMO26b",http://pbs.twimg.com/media/DioIvMfVQAAsYqa.jpg,DioIvMfVQAAsYqa.jpg,yes,no,NA,1020637888273268736
What happens when you are faffing about on Twitter instead of concentrating on cooking dinner... #cookingfail #priorities https://t.co/jrsVYmGIYQ,http://pbs.twimg.com/media/DianIhcWAAEEFj2.jpg,DianIhcWAAEEFj2.jpg,yes,no,NA,1019686168764481537
"When you attempt to make watercress salsa verde, and you come out with...I don't even know what this is! #cooking #cookingfail https://t.co/apqMXZ0iLQ",http://pbs.twimg.com/media/DiFHJjeXkAAvZQy.jpg,DiFHJjeXkAAvZQy.jpg,yes,no,NA,1018173237606436871
First time I've screwed up potatoes this badly.... What's your #cookingfail https://t.co/idFO3gVec9,http://pbs.twimg.com/media/DhySpnMU0AU7CSR.jpg,DhySpnMU0AU7CSR.jpg,yes,no,NA,1016848871182528512
"When you're such a #hotmess that you burn the boiled eggs. Yes, they boiled so long that there was no water left.  Tell me I'm not the only one with a #momfail!! #momlife #motherhood #cookingfail #hardboiledeggs #Insta https://t.co/5FrMNC68iP https://t.co/3U0wXLACl8",http://pbs.twimg.com/media/DgoOoEHW4AAykp0.jpg,DgoOoEHW4AAykp0.jpg,yes,no,NA,1011637149056282624
#lonerclub #webcomic #comic #cartoon #discover #dark #awkward #sarcasm #sliceoflife #nostalgia #summer #sunny #camping #scouts #scouting #boyscouts #girlscouts #cooking #cookingfail #pouroneout #smelly #gross #grossout #hot #heat #newclothes #hygene #selfcare #lunch #cafeteria https://t.co/2c74Td8HNL,http://pbs.twimg.com/media/DgPTo0xW0AAML7M.jpg,DgPTo0xW0AAML7M.jpg,yes,no,NA,1009888801492295682
HUGE MISTAKES IN COOKING: I accidentally used baking soda to thicken a sauce....its like eat metal. #cook #cooking #cookingfail https://t.co/GHvCrYWg8m,http://pbs.twimg.com/tweet_video_thumb/DgJ4TAmU0AAFoBQ.jpg,DgJ4TAmU0AAFoBQ.jpg,yes,no,NA,1009501549595201536
Just when I thought I was a bad cook @cmccleery25 goes and adds the cheese sauce to the Mac and cheese without straining the noodles and looks to me and says “that looks a little watery” #cookingfail https://t.co/eVtUfVobyn,http://pbs.twimg.com/tweet_video_thumb/DfdIBWBU8AIxuQq.jpg,DfdIBWBU8AIxuQq.jpg,yes,no,NA,1006352236933533698
My guess is that @thebodycoach didn’t intend for the tortillas to be quite this crispy when he said put under grill until crisp - whoops! #cookingfail https://t.co/eGimBGoMBX,http://pbs.twimg.com/media/DfBjPW8X4AUtNsX.jpg,DfBjPW8X4AUtNsX.jpg,yes,no,NA,1004411842746253312
Today’s cooking lesson...don’t forget the water! Thankfully the only thing harmed in this incident was our ability to breathe through our noses. #cookingfail #ramen #burnt https://t.co/DlWxFakBoA,http://pbs.twimg.com/media/Detll8bXkAA6c6R.jpg,Detll8bXkAA6c6R.jpg,yes,no,NA,1003007057199620098
"@SeedsofChange i guess you meant it when you said ""tear 2 inches to vent"" #oops #cookingfail #microwaves #boom #explosion https://t.co/m9TW08iyOG",http://pbs.twimg.com/media/DeVQfngU0AAzDKZ.jpg,DeVQfngU0AAzDKZ.jpg,yes,no,NA,1001295006819270656
"Cooking bacon while drinking wine ... resulted in a little grease in my glass. Don’t worry, I won’t let good bacon grease go to waste. #wine #bacon #cookingfail https://t.co/4Ao0gC27Tz",http://pbs.twimg.com/media/Ddw8gspV4AAPyjj.jpg,Ddw8gspV4AAPyjj.jpg,yes,no,NA,998739810369130496
"If you’re interested, I’ll be teaching a class on #mealprepsunday ‍♀️

#cookingfail #nailedit #itsonlysunday https://t.co/Tl0eSeHTIH",http://pbs.twimg.com/media/DdsEbDaUwAASwGb.jpg,DdsEbDaUwAASwGb.jpg,yes,no,NA,998396612606025728
#CookingFail #SaturdayVibes #BookCovers https://t.co/jzXDkJ39mP,http://pbs.twimg.com/media/Dcc6dTzW4AIuhLd.jpg,Dcc6dTzW4AIuhLd.jpg,yes,no,NA,992826520061317121
Attempted to cook mussels for first time. Good ol’ M&amp;S. Person for whom I made ‘em was terrified of my cooking however &amp; figured it would be safest not to eat ‘em when I had no idea if they were even done. Can’t even blame him #stickingtomydayjob #cookingfail https://t.co/kOIZJuAeQI,http://pbs.twimg.com/tweet_video_thumb/DbIZmxRXkAAL4dS.jpg,DbIZmxRXkAAL4dS.jpg,yes,no,NA,986879433440219136
Looks like some has been taking a picture of Sauron again. #LordOfTheRings #sauron #cookingfail #lava https://t.co/NeHDQ5VRpV,http://pbs.twimg.com/media/DbHpB5tVQAAHOCA.jpg,DbHpB5tVQAAHOCA.jpg,yes,no,NA,986826020165771265
"Your meal when you had a #cookingfail Instead of fancy burrito bowl, you get #leftoverkidspizza #halfaburger At least it was a @milosburgershop burger https://t.co/fCJvhiEZp5",http://pbs.twimg.com/media/Da8nwT7U0AAM5iw.jpg,Da8nwT7U0AAM5iw.jpg,yes,no,NA,986050608141684737
"Oops. 

Garlic bread anyone? 
 
#cookingfail https://t.co/eCDqeErPVt",http://pbs.twimg.com/media/DadLn_QW0AA86TM.jpg,DadLn_QW0AA86TM.jpg,yes,no,NA,983838226447085573
"Tried it several times today, but all that happens is that it sticks to either side of the waffle iron (which we’ve had for years and never had problems with). Bread for breakfast it is. #cookingfail #badrecipe https://t.co/Ntq7EySOch",http://pbs.twimg.com/media/DZw71hrWsAAX43N.jpg,DZw71hrWsAAX43N.jpg,yes,no,NA,980724626581020672
Me trying to bake x) well at least I tried #cookingfail ‍ https://t.co/ppbzmzhUEJ,http://pbs.twimg.com/media/DZj-NBxWkAAj1RU.jpg,DZj-NBxWkAAj1RU.jpg,yes,no,NA,979812438492184582
This is why I don’t eat healthy guys... #foodfail #fail #cookingfail #burned #ineedacookienow #NailedIt https://t.co/AaTNx7uc0e,http://pbs.twimg.com/media/DZZpOZ7V4AADj84.jpg,DZZpOZ7V4AADj84.jpg,yes,no,NA,979085667408871424
My pancakes got to close to Sin... #cookingfail #FinalFantasyX #twitch https://t.co/KmMZKx6Npf,http://pbs.twimg.com/tweet_video_thumb/DZTplxLUMAEf9dh.jpg,DZTplxLUMAEf9dh.jpg,yes,no,NA,978663861397151745
"Dinners smells a tad odd tonight.

Oh hell, look what in the oven.

#cookingfail
#EpicFail https://t.co/iFie2BeBfW",http://pbs.twimg.com/media/DYj_PkyU0AAvTsI.jpg,DYj_PkyU0AAvTsI.jpg,yes,no,NA,975309983146323969
"When you’re making pancakes and forget the butter in the microwave... ‍♀️ 
#momfail #cookingfail https://t.co/VZpHVZEmbe",http://pbs.twimg.com/media/DYQ8y1_WsAEDk8g.jpg,DYQ8y1_WsAEDk8g.jpg,yes,no,NA,973970266635276289
You think I need to help this man with a cooking demonstration from #BeaBetterManwithCW ? #cookingfail https://t.co/ZmqgTV2f1c,http://pbs.twimg.com/ext_tw_video_thumb/971474504361783296/pu/img/X7jXF-WU5nPEblxq.jpg,X7jXF-WU5nPEblxq.jpg,yes,no,NA,971474584263262208
How about a little grilled cheese with your charcoal?  #foodcw #cooking #cookingfail https://t.co/iE6iaPw3HP,http://pbs.twimg.com/media/DXYu7_UW0AED6wZ.jpg,DXYu7_UW0AED6wZ.jpg,yes,no,NA,970014388622188545
This is how my day is going.... #CookingFail https://t.co/exZBSOfN8o,http://pbs.twimg.com/media/DXK3vv7VMAEvfN1.jpg,DXK3vv7VMAEvfN1.jpg,yes,no,NA,969038936143048709
The moment before you blow up your food processor because you forget to take the pits out of the dates. (And the 9y/o doing the processing just keeps trying as she doesn’t know any better). ‍♀️ #cookingfail #kidsinthekitchen #keepingitreal #3ingred… https://t.co/6fGUGVMAZz https://t.co/2U4U76g1Tl,http://pbs.twimg.com/media/DWxqm_yW0AEky1m.jpg,DWxqm_yW0AEky1m.jpg,yes,no,NA,967265240114192385
When you've been looking forward to your BBQ Pulled Pork that's been cooking in the slow cooker since 730am &amp; you only just realised you didn't turn the slow cooker on #CookingFail https://t.co/FKmU3apdjK,http://pbs.twimg.com/tweet_video_thumb/DWqWC2GX0AEeviW.jpg,DWqWC2GX0AEeviW.jpg,yes,no,NA,966750053523247104
Chopping onions then rubbing your eyes #cookingfail https://t.co/qujmmIIUMl,http://pbs.twimg.com/media/DWa3tEnX4AARpMm.jpg,DWa3tEnX4AARpMm.jpg,yes,no,NA,965661164750467072
Bought cheap gizmo to poach eggs ...... still doesn’t work ! ‍♀️I literally don’t know what I’m doing wrong #cookingfail #poachedeggs #fail https://t.co/FZcZ3B2vmx,http://pbs.twimg.com/tweet_video_thumb/DWKGFYvXcAEeolT.jpg,DWKGFYvXcAEeolT.jpg,yes,no,NA,964480705479757826
Have you ever cut yourself while cooking &amp; then wondered how long it would take for you to bleed out &amp; die or is that just me #cookingfail #tisbutascratch https://t.co/icAaSz0PQ5,http://pbs.twimg.com/tweet_video_thumb/DVzgbMIV4AAPQ4N.jpg,DVzgbMIV4AAPQ4N.jpg,yes,no,NA,962891190038392833
"Turns out fish is an important ingredient for a Spanish fish dish. 

#cookingfail #fml https://t.co/jTxK2C5OcX",http://pbs.twimg.com/tweet_video_thumb/DU0CSveW4AQd--l.jpg,DU0CSveW4AQd--l.jpg,yes,no,NA,958424824254291969
Alex wanted cheese stick so I made him cheese blobs      #cookingfail https://t.co/IU5pyOnk4F,http://pbs.twimg.com/media/DUWPTSOWsAAGTL1.jpg,DUWPTSOWsAAGTL1.jpg,yes,no,NA,956328060789362690
Going to get stitches tonight wasn’t exactly what I had planned! #nomoreknives #cookingfail https://t.co/dKbgtxDAsg,http://pbs.twimg.com/tweet_video_thumb/DTTqWAJVQAEu0ru.jpg,DTTqWAJVQAEu0ru.jpg,yes,no,NA,951643091995414528
"No, I don't cook often. Why do you ask? #Cookingfail https://t.co/fgeSfwrg0U",http://pbs.twimg.com/media/DTOXW9BUMAAVd9I.jpg,DTOXW9BUMAAVd9I.jpg,yes,no,NA,951270386175496192
How in the fuck did I manage to separate the yolk from the whites while cooking the egg? I JUST WANTED THEN OVER MEDIUM #cooking #cookingfail https://t.co/wMjnq1y3bW,http://pbs.twimg.com/media/DSjNmEMVwAAqpIy.jpg,DSjNmEMVwAAqpIy.jpg,yes,no,NA,948233802454851585
Fennel-cured pollock w/pickled cucumber: cookbook picture vs. real life. #CookingFail https://t.co/0kxVpLUzom,http://pbs.twimg.com/media/DBMVpb8W0AA90QI.jpg,DBMVpb8W0AA90QI.jpg,yes,no,NA,870062957153144832
@lecreuset Help! Have you got any ideas what I can do?! Had a momentary baby brain lapse....#lecreuset #cookingfail #helpme https://t.co/s09s6cneNL,http://pbs.twimg.com/media/DA_kO3cXgAA3wok.jpg,DA_kO3cXgAA3wok.jpg,yes,no,NA,869164273724948481
the only time you'll need a stick pan i guess #dayz #cookingfail #burntthesteaksanyway https://t.co/AX3y5RlrFL,http://pbs.twimg.com/media/CllSDGBWAAAl6ix.jpg,CllSDGBWAAAl6ix.jpg,yes,no,NA,745717629978034176
"Accidentally put baking soda in my pasta sauce instead of cornstarch.. guess you can say I made pasta ""carbo-nara"" #CookingFail #FunPun https://t.co/dmonKsBig4",http://pbs.twimg.com/tweet_video_thumb/DAidsEzXgAEgkk0.jpg,DAidsEzXgAEgkk0.jpg,yes,no,NA,867116321158213632
#Birthdaycake for #bae #cookingfail https://t.co/yZEHpZjQQz,http://pbs.twimg.com/media/ClkQskYWkAEyjom.jpg,ClkQskYWkAEyjom.jpg,yes,no,NA,745645574859423744
"If there's any justice in the world, the prsn who invented this lives alone &amp; #fingerless. #cookingfail .@CookingChannel .@HonestCooking https://t.co/K0ndi9ZK8g",http://pbs.twimg.com/media/DAM5aF9VwAIIni3.jpg,DAM5aF9VwAIIni3.jpg,yes,no,NA,865598680606187521
Burnt AND Undercooked another frozen pizza @JasonBilyk - you are welcome! #cookingfail #workingmom https://t.co/BXbshbY1NT,http://pbs.twimg.com/tweet_video_thumb/DAEFGvlUIAQmOrA.jpg,DAEFGvlUIAQmOrA.jpg,yes,no,NA,864978228682735616
Catastrophic #cookingfail on the Delia's rice pudding front last night https://t.co/FMIlSzb1fi,http://pbs.twimg.com/media/CkwEAbdWUAABKQn.jpg,CkwEAbdWUAABKQn.jpg,yes,no,NA,741972454004953088
OMG. I am the only person I know who can burn kale while STEAMING it. #cookingfail https://t.co/zY6S8MCrq2,http://pbs.twimg.com/tweet_video_thumb/C__AY-fV0AAloh7.jpg,C__AY-fV0AAloh7.jpg,yes,no,NA,864621213326483456
