Tweet,Image_Url,Image_Name,Qn1,Qn2,Qn3,Tweet_id
"AHAHAHAHA MY COOKIES BECAME MUTATED FRIED EGGS!!!!! Also, I broke my mom's spatula :'( #BakingFail http://t.co/LQv7IiD1f3",http://pbs.twimg.com/media/BgB1ZV5CUAEFTW2.jpg,BgB1ZV5CUAEFTW2.jpg,yes,yes,partial,432474642649841664
Tried to make my dad a birthday cake and this is how it turned out  #bakingfail http://t.co/uCbeoYQrN9,http://pbs.twimg.com/media/Bf1k-JGIgAAl1CC.jpg,Bf1k-JGIgAAl1CC.jpg,yes,yes,partial,431612158204715008
"Well, there's a first time for everything. #bakingfail http://t.co/IjN8KwFlX0",http://pbs.twimg.com/media/BfZ1w6pIgAAUD3N.jpg,BfZ1w6pIgAAUD3N.jpg,yes,yes,partial,429660297927065600
Elephant isn't looking so trunky.  #bakingfail http://t.co/ogbwYpzbDe,http://pbs.twimg.com/media/BejABpYCQAAixVZ.jpg,BejABpYCQAAixVZ.jpg,yes,yes,partial,425801299301384192
"They'd be great if I were making rock buns, but as panettone they are #bakingfail. #deadyeast http://t.co/AtDJqXw2aD",http://pbs.twimg.com/media/B3uJyhkIQAAbMBx.jpg,B3uJyhkIQAAbMBx.jpg,yes,yes,alt,539176117970944000
Cake fail #bakingfail #icantbake #food http://t.co/bXhxS6lTmR,http://pbs.twimg.com/media/BuuBthNIYAAYjlt.jpg,BuuBthNIYAAYjlt.jpg,yes,yes,alt,498634818385899520
Well that's a hot mess #bakingfail http://t.co/mxPmZL7r8D,http://pbs.twimg.com/media/BsGpFTBIgAAF-er.jpg,BsGpFTBIgAAF-er.jpg,yes,yes,alt,486856143999086592
Well this has never happened before... The outsides have risen but the inside has sunk #bakingfail http://t.co/D8wZ9fK7lS,http://pbs.twimg.com/media/BihtuzhIQAALWu_.jpg,BihtuzhIQAALWu_.jpg,yes,yes,alt,443725214380482560
"Was meant to be a baby bundt, but batter too moist. Made a literal cup cake instead. He doesn't mind. #bakingfail http://t.co/VnVbqpK05x",http://pbs.twimg.com/media/BifQsiaCUAEgLUe.jpg,BifQsiaCUAEgLUe.jpg,yes,yes,alt,443552551883919360
I wanted to treat my boyfriend to a nice chocolate cake...unfortunately I didn’t have butter so I used coconut oil &amp; the cake cracked into four then the “romantic” red icing looked more like blood  thankfully he wasn’t too put off because we are now engaged #gbbo #bakingfail https://t.co/7qJ2s0nr6M https://t.co/LyoHFSLixW,http://pbs.twimg.com/media/EDK1RvOW4AUMUw4.jpg,EDK1RvOW4AUMUw4.jpg,yes,yes,partial,1167194575611584512
"Thankfully my kids won't see this post but they claim when they are older they'll be on #GBBO no #BakingFail here  what you can't see is how flat it is , you ever had any disasters @MrsTBakingQueen https://t.co/EWHlxNyRsW https://t.co/tTS7vcXWFz",http://pbs.twimg.com/media/EDK07hYXoAAj2eu.jpg,EDK07hYXoAAj2eu.jpg,yes,yes,partial,1167194274263457792
"Sometimes my bread, like my writing, comes out a little flat. 
#baking 
#bakingfail https://t.co/1IgsFATopI",http://pbs.twimg.com/media/ECpwgN1XoAEeFVa.jpg,ECpwgN1XoAEeFVa.jpg,yes,yes,partial,1164867158020689920
"...so, what did you do on your day off, Niki? Oh, I made a cake look like a roast chicken .... #BakingFail https://t.co/ewnDfr3I8x",http://pbs.twimg.com/media/ECeZqNVX4AA3Z3T.jpg,ECeZqNVX4AA3Z3T.jpg,yes,yes,partial,1164067987911061504
I can bake! My #cakes #cookies etc. always taste delicious....but I can’t #decorate to save my life  #cakedecoratingfail #itried #bakingfail #cakefail #redvelvet #helpmeplease #atleastittastesgood https://t.co/Y2Wi0w4MYy,http://pbs.twimg.com/media/EB3LggYWsAAKwZS.jpg,EB3LggYWsAAKwZS.jpg,yes,yes,partial,1161308044355100672
"Chocolate and raspberry fudge attempt post. 
https://t.co/CQq2XApbNe
Need more flavour combinations to try? 
#momwhobakes #momblogger #fudge #bakingfail #wheresthecake #newblogpost https://t.co/ytvK6KyD8S",http://pbs.twimg.com/media/EBo1xyKXsAA7Zcp.jpg,EBo1xyKXsAA7Zcp.jpg,yes,yes,CD,1160299024609632256
So my baking attempt was a disaster  (here’s the bottom of the oven) I just wanna hug someone right now ‍♂️‍ #bakingfail #baking https://t.co/2zTYZYOwTi,http://pbs.twimg.com/media/EBjII0GWkAIVXcn.jpg,EBjII0GWkAIVXcn.jpg,yes,yes,partial,1159897011430338560
"Mum thought we could solve this with more frosting. She was wrong.

So we shoved a load of m&amp;ms on top and called it a day 

It still tasted good though 

#bakingfail #nailedit #frankencake https://t.co/cytcWYrwHO",http://pbs.twimg.com/media/EBcpq9OWwAEPcKx.jpg,EBcpq9OWwAEPcKx.jpg,yes,yes,partial,1159441260861632512
These cookies were a total baking fail. Proof you are always learning and that failure is a learning opportunity! #growthmindset #bakingfail https://t.co/MjkX2aXqRc,http://pbs.twimg.com/media/EBM6eEuUcAEijKS.jpg,EBM6eEuUcAEijKS.jpg,yes,yes,partial,1158333824209522688
"My aunt forgot to put butter IN the scones, so now we have to put butter ON the scones #food #bakingfail https://t.co/a9B9a2Z2IR",http://pbs.twimg.com/media/EBIT5qFUwAAX4FD.jpg,EBIT5qFUwAAX4FD.jpg,yes,yes,partial,1158009948518793216
Well that doesn’t look anything like a Dinosaur shaped biscuit  #bakingfail https://t.co/yokMfIyt9O,http://pbs.twimg.com/ext_tw_video_thumb/1155223424496803841/pu/img/pm62fr6KQJgVa5oX.jpg,pm62fr6KQJgVa5oX.jpg,yes,yes,partial,1155223451738812416
"Oops. 
#bakingfail https://t.co/dV0AArEIFU",http://pbs.twimg.com/media/EAa_tOOUwAA12ff.jpg,EAa_tOOUwAA12ff.jpg,yes,yes,partial,1154821152016965632
Well...... at least it tastes alright ‍ #baking #cake #gaybaker #bakingfail https://t.co/i8qQYiEpzk,http://pbs.twimg.com/media/D_4HUFyWkAEpILH.jpg,D_4HUFyWkAEpILH.jpg,yes,yes,partial,1152366613104123904
"Undercooked oatmeal chocolate chip bars. 
#homebaking #bakingfail #chocolatechipcookie https://t.co/zj9ffbFlGd https://t.co/wr1mwTRNvo",http://pbs.twimg.com/media/D_z11s2XoAADUIv.jpg,D_z11s2XoAADUIv.jpg,yes,yes,partial,1152065908749361152
The cake is lava! #bakingfail #ohwell #eatingitanyway  https://t.co/GGJhCORTPl,http://pbs.twimg.com/media/D_WVucHWwAAcZj9.jpg,D_WVucHWwAAcZj9.jpg,yes,yes,partial,1149989919068164096
"5/n 
Thought about not posting this, but I think a #bakingfail still counts as something. Attempted a 4 grain bread today. Overproofed and then underbaked! #bread #baking
Flavor is nice, but it is a bit dense. https://t.co/f5u3BOixao",http://pbs.twimg.com/media/D_PdRmhVUAE5Mx_.jpg,D_PdRmhVUAE5Mx_.jpg,yes,yes,partial,1149505635630776323
YOU HIGH?  Baker mistakes ‘Moana’ for marijuana on birthday cake #Birthday #Cake #Whoops #Fail #BakingFail #Moana https://t.co/IDefBIO6et https://t.co/pWnruHFvvH,http://pbs.twimg.com/media/D_Jyh-XW4AAmUmQ.jpg,D_Jyh-XW4AAmUmQ.jpg,yes,yes,partial,1149106785338494977
"Live from my test kitchen - How to Make Caramelized Zucchini Bread:

Make normal zucchini bread and leave it in the oven for 1 WHOLE HOUR TOO LONG!! 

#ActuallyNotTooBad #bakingfail #momfail #distracted #momlife #toddlers #recipe #jokes https://t.co/RueKWw66qf",http://pbs.twimg.com/media/D_GcF4PXYAEsNS2.jpg,D_GcF4PXYAEsNS2.jpg,yes,yes,partial,1148871011263270912
#Bakingfail.  Same recipe different result.  That's the same batter as a dutch pancake ...the eggs are fresh....now it's a frisbee. https://t.co/Y3iv8jxmBw https://t.co/x6hmoqG1Lt,http://pbs.twimg.com/media/D-9QNN-XoAAF6Q9.jpg,D-9QNN-XoAAF6Q9.jpg,yes,yes,partial,1148224619083702272
"My pound cake is stuck in the pan. Put succulently, that sucker isn’t coming out. #bakingfail https://t.co/I96Z7XWneN",http://pbs.twimg.com/media/D-bqk9OX4AAt0j2.jpg,D-bqk9OX4AAt0j2.jpg,yes,yes,partial,1145861081295966215
Update on my Pound cake: it’s dry as hell lmao #bakingfail #baking https://t.co/8z5mX4Bohw,http://pbs.twimg.com/media/D-XMDICXYAETiCO.jpg,D-XMDICXYAETiCO.jpg,yes,yes,partial,1145546161689956353
"My cookies look like drop biscuits. They are crumbly, like drop biscuits....damnit I made sweet chocolate chip drop biscuits!!! Also does baking on cast iron give it away that I'm southern? #bakingfail https://t.co/jlnYON3p0m",http://pbs.twimg.com/media/D-W0LgbWsAEbbh5.jpg,D-W0LgbWsAEbbh5.jpg,yes,yes,partial,1145519798270476288
I was going to bring you a fantastic apple and marzipan cake but instead I had an explosion... tastes amazing but I wouldn't wish the clean up on any of you! Until next week ‍♀️ #diaryofadefectivehousewife #homebaker #bakingfail https://t.co/e1ZuEoulrP,http://pbs.twimg.com/media/D-VHoKwXYAAD0H5.jpg,D-VHoKwXYAAD0H5.jpg,yes,yes,partial,1145400457239703552
This is why you wait until a cake is completely cool before you fill and ice  #peskyrecipes #outtakes #bakingfail #cake #oops https://t.co/LKTlnaRz24,http://pbs.twimg.com/media/D-T3SkAW4AAKHxT.jpg,D-T3SkAW4AAKHxT.jpg,yes,yes,partial,1145312114673967105
"#bakingfail 
Guessing the tin isn’t big enough even though recipe says 2lb loaf tin and that’s a 2lb loaf tin and liner...
#limeandcourgettecake #goodjobiputatryunderit https://t.co/ahHx24wp1V",http://pbs.twimg.com/media/D-PKwvTXUAAk-9p.jpg,D-PKwvTXUAAk-9p.jpg,yes,yes,partial,1144981675295870976
Might have placed the cookies too close together. #bakingfail https://t.co/OnKRRgbYeg,http://pbs.twimg.com/media/D9wwS_MU8AEs6w3.jpg,D9wwS_MU8AEs6w3.jpg,yes,yes,partial,1142841514088751104
The benefit of having an enforced work from home day with no tiny humans scampering around my feet is the that i was able to rustle these up at lunch - they taste ENTIRELY of sugar #bakingfail https://t.co/m1htedfeN4,http://pbs.twimg.com/media/D9lyNNSXYAEh2gd.jpg,D9lyNNSXYAEh2gd.jpg,yes,yes,partial,1142069559119233027
At least I sort of had feet this last time. I won’t give up though. #macaron #macarons #fail #baking #bakingfail #cantstopwontstop #hollow #hollowmacs #rip https://t.co/14UT5DLQ6y,http://pbs.twimg.com/media/D9d7KB0U8AAxNEI.jpg,D9d7KB0U8AAxNEI.jpg,yes,yes,partial,1141516448289849345
"Taste is perfect, but the textures still not there  guess I’ll just eat these and try again. #bakingfail #scones #experiment #nope #vanilla #baking https://t.co/m1q2roH8D5",http://pbs.twimg.com/media/D9cV4zzU0AEAUzK.jpg,D9cV4zzU0AEAUzK.jpg,yes,yes,partial,1141405102084771840
"When you forget to put the bicarbonate of soda in your banana bread and it just becomes a doughy ball of sweet banana cakey thing  

Still eating a slice before clubbersize though  #bakingfail https://t.co/JsCfbLt0w2",http://pbs.twimg.com/media/D9b8J5NWwAE5hFj.jpg,D9b8J5NWwAE5hFj.jpg,yes,yes,partial,1141376809319194625
"Guess we won't be eating banana bread... #bakingoops 
#baking
#bananabread
#bakingfail https://t.co/IvPN4NbKkX https://t.co/ANHZ3jfch0",http://pbs.twimg.com/media/D9YtV8KXkAAZ18G.jpg,D9YtV8KXkAAZ18G.jpg,yes,yes,partial,1141149411457871873
@Durbinator Should not have tried icing them!! #bakingfail https://t.co/DJpuapABRa,http://pbs.twimg.com/media/D8-OXsKXsAErf8L.jpg,D8-OXsKXsAErf8L.jpg,yes,yes,partial,1139285790805155845
"I *may have overfilled my turnovers... #freefrom #milkfree #eggfree #wheatfree #soyafree #glutenfree *#BakingFail (they were supposed to be black Forrest cheesecake filling, but only had summer fruit, not black cherry) https://t.co/GxBVHMWSSP",http://pbs.twimg.com/media/D83_woOWkAAwpHI.jpg,D83_woOWkAAwpHI.jpg,yes,yes,partial,1138847506853486592
@NailedIt #bakingfail #NailedIt https://t.co/xQuLaVusw9,http://pbs.twimg.com/media/D8FxV5mWwAEs_uP.jpg,D8FxV5mWwAEs_uP.jpg,yes,yes,partial,1135313208892432384
So I was baking a marmalade cake today for when I visit my brother and his girlfriend/fiancée today and it dipped in the middle  hopefully it’ll still taste good (now I know how Naomi Smalls feels ) #cake #baking #NaomiSmalls #gaybaker #baker #bakingfail #cakes https://t.co/yUIkOTdCR2,http://pbs.twimg.com/media/D75uc4fX4AAONux.jpg,D75uc4fX4AAONux.jpg,yes,yes,CD,1134465647277236224
When you’ve seen so many of @BecksBake beautiful meringues and think it will be no problem replicating these on first attempt  #bakingfail https://t.co/c0Lxm78N4V,http://pbs.twimg.com/media/D71cJIzW4AEifHb.jpg,D71cJIzW4AEifHb.jpg,yes,yes,partial,1134164000990740480
#bakingfail #breadmachine I’m not sure what went wrong with this raisin bread....tastes fine but why didn’t the raisins stir in? Oops...the raisins are kind of over cooked too...‍♀️ https://t.co/u6B9VMzFub,http://pbs.twimg.com/media/D7b94SaU0AAENdU.jpg,D7b94SaU0AAENdU.jpg,yes,yes,partial,1132371506376237056
"Note to self: Hob nobs need two trays... One day I will remember! ‍♀️ #BakingFail 
I will rename them hexagon or honeycomb biscuits #optimism 
#freefrom #milkfree #eggfree #wheatfree #soyafree https://t.co/zXUSjxdJEv",http://pbs.twimg.com/media/D7ahRSgXsAIownP.jpg,D7ahRSgXsAIownP.jpg,yes,yes,partial,1132269683401461760
"Planned to make some cakes to take in to work for #IND2019, too tired for that. Tried to make cookies, ended up with a box of crumbs.  #bakingfail #NursesDay2019 https://t.co/6rxPvU4qc8",http://pbs.twimg.com/media/D6UOfAhWkAI5puD.jpg,D6UOfAhWkAI5puD.jpg,yes,yes,partial,1127323222532329472
May have misjudged the cookie  size coming out of the oven  if I cut them out no one will notice right  #bakingfail https://t.co/bVXPoHyhWr,http://pbs.twimg.com/media/D5zYxnGX4AAuZE7.jpg,D5zYxnGX4AAuZE7.jpg,yes,yes,partial,1125012364628307969
That one time an attempt to bake Princess Peach was made. We instead achieved Proncess Pech. #bakingfail https://t.co/40GInegZK0,http://pbs.twimg.com/media/D5pQXUkXoAcGHhv.jpg,D5pQXUkXoAcGHhv.jpg,yes,yes,partial,1124299447674994688
I went to the trouble of making some bright red icing and I smother it in 100s&amp;1000s that you can hardly see it. #bakingfail ‍♂️ At least the lunchboxes will be bright &amp; colourful when they open them tomorrow #Dadlife #kitcheninsights https://t.co/DIKKiYrqp3,http://pbs.twimg.com/media/D5eieZoVUAUkgJY.jpg,D5eieZoVUAUkgJY.jpg,yes,yes,partial,1123545288986095617
This was supposed to be dinner rolls #SMH #FML #BakingFail #NailedIt https://t.co/TGRb9aNM6p,http://pbs.twimg.com/media/D5NmJEwU4AAwJdi.jpg,D5NmJEwU4AAwJdi.jpg,yes,yes,partial,1122353044471963650
My attempt at sourdough cornbread was a flop—cornmeal is way different than corn masa or teff—but my bean salad was out of this world! #Vegan #vegetarian #vegetable #beans #salads #baking #BakingFail #FoodFri #food #glutenfree #gf #lowcarb #lowfat #protein #Cooking https://t.co/kDZ5IjXCsr,http://pbs.twimg.com/media/D5HPeYlXsAABRNP.jpg,D5HPeYlXsAABRNP.jpg,yes,yes,partial,1121905910077632514
Welp... This happened today.... #opps #floureverywhere #bakingfail @tomj6969 @charliedoesntdotwitter http://t.co/f81Oc1XTt9,http://pbs.twimg.com/media/BdbkToWIUAA4I3r.jpg,BdbkToWIUAA4I3r.jpg,yes,no,NA,420774641255612416
Something...seems...off #bakingfail http://t.co/JflwTo6g,http://pbs.twimg.com/media/A5dj5emCUAAuqB_.jpg,A5dj5emCUAAuqB_.jpg,yes,no,NA,258785342709190656
Mince pie Christmas Trees .... I swear they are! :/ #bakingfail http://t.co/pOn7O587L5,http://pbs.twimg.com/media/BcLfbSHIgAAkdfj.jpg,BcLfbSHIgAAkdfj.jpg,yes,no,NA,415139775931502592
@HMaguire81 oh noooo I had a butter creme disaster so no cakes today :( #bakingfail http://t.co/1J3IVv29,http://pbs.twimg.com/media/A5TzU1ZCUAAt55W.jpg,A5TzU1ZCUAAt55W.jpg,yes,no,NA,258098617913593857
Story of my life #bakingfail  http://t.co/KxiHVtsoM0,http://pbs.twimg.com/media/BcC6w1uIQAAVvMU.jpg,BcC6w1uIQAAVvMU.jpg,yes,no,NA,414536514065137664
New #Vlog from @DanGheesling ! http://t.co/3WL0MFSjOw #BakingFail #CookingWithDan :) http://t.co/vmwSkmWF9c,http://pbs.twimg.com/media/Bba7yhjCAAAJ5eg.jpg,Bba7yhjCAAAJ5eg.jpg,yes,no,NA,411722892972277760
Never let the baked lead the baked #bakingfail @shlebmaster http://t.co/iQQxFg0c,http://pbs.twimg.com/media/A2ZwadnCQAAMgoF.jpg,A2ZwadnCQAAMgoF.jpg,yes,no,NA,245006829615202304
@daniellekay88 At least we know our oven works really well #bakingfail That is still 1000 times better than my baking http://t.co/gu4ijQQA,http://pbs.twimg.com/media/A2Xu-91CYAAlGUH.jpg,A2Xu-91CYAAlGUH.jpg,yes,no,NA,244864520269488129
Largest macaroon ever...  #bakingfail http://t.co/kxmLTDIM,http://pbs.twimg.com/media/A2TGEV9CUAAp_Q4.jpg,A2TGEV9CUAAp_Q4.jpg,yes,no,NA,244538057662025728
Banana bread... #bakingfail http://t.co/nyQRwD7A,http://pbs.twimg.com/media/A07oTbyCAAAxNLh.jpg,A07oTbyCAAAxNLh.jpg,yes,no,NA,238383250865782784
Lovely smell of bread this morning... #bakingfail http://t.co/W5IYNpxE,http://pbs.twimg.com/media/A04qx6QCcAEjboW.jpg,A04qx6QCcAEjboW.jpg,yes,no,NA,238174867231502336
I call it: Frump Cake #bakingfail http://t.co/AEjV4kxl,http://pbs.twimg.com/media/A0s2L5RCEAAwPE3.jpg,A0s2L5RCEAAwPE3.jpg,yes,no,NA,237342983341608961
"Having Battenburg issues. Two recipes, two cakes made and not happy with either one! #bakingfail http://t.co/aCQUHJwhw0",http://pbs.twimg.com/media/BYvnH_AIYAAgZQ3.jpg,BYvnH_AIYAAgZQ3.jpg,yes,no,NA,399667116544385024
Tried baking tonight but tripped over Sadie dog and spilt my muffins:/ #bakingfail #furkid #frustrated http://t.co/XT3lQRM2hc,http://pbs.twimg.com/media/BXZDPaBCEAABE4S.jpg,BXZDPaBCEAABE4S.jpg,yes,no,NA,393575949549047808
Don't forget to add 1/2 a cup of flour to the sink when making apple crisp #bakingfail #brainfart http://t.co/XZUJb6IPI8,http://pbs.twimg.com/media/BWqXWJcIQAADbe3.jpg,BWqXWJcIQAADbe3.jpg,yes,no,NA,390290724945920000
#bakingFAIL http://t.co/1skD6Qp,http://pbs.twimg.com/media/AzZWN-XCUAAV3Gd.jpg,AzZWN-XCUAAV3Gd.jpg,yes,no,NA,231467228929871874
"Worst cake ever!!
#madefromscratch #gross #homemade #bakingfail http://t.co/AEYtosFs",http://pbs.twimg.com/media/AzGCF5zCYAAWcMK.jpg,AzGCF5zCYAAWcMK.jpg,yes,no,NA,230108093894254593
#notmeant2bejuliachild :) RT @rachxo13: errr....pie isn't supposed to look like this.. #bakingfail #letstrythatagain http://t.co/72hCd52O,http://pbs.twimg.com/media/AyxJWFsCMAA74Ex.jpg,AyxJWFsCMAA74Ex.jpg,yes,no,NA,228652482866339840
"He's cute, but I can't stand the taste of the icing. #BakingFail http://t.co/o5pCju84H8",http://pbs.twimg.com/media/BV7MKe1CcAAdVDZ.jpg,BV7MKe1CcAAdVDZ.jpg,yes,no,NA,386971098996162560
Forgot to put the top in first. #bakingfail http://t.co/Dncq4H2UJf,http://pbs.twimg.com/media/BV2YA8iIYAA2VnT.jpg,BV2YA8iIYAA2VnT.jpg,yes,no,NA,386632285245952000
wow not enough flour ahaha ? #bakingFAIL http://t.co/R4eaoRwR,http://pbs.twimg.com/media/Av33zahCQAAWBMu.jpg,Av33zahCQAAWBMu.jpg,yes,no,NA,215600819838533634
Homemade cinnamon and raisin whirls. Abso-f-ing-lutely inedible #gbbo #bakingfail #mummyfail http://t.co/YY8N57Y2lB,http://pbs.twimg.com/media/BTk-6RVIgAAMUmR.jpg,BTk-6RVIgAAMUmR.jpg,yes,no,NA,376401214826897408
Crap :-( #bakingfail http://t.co/fXb853EMsq,http://pbs.twimg.com/media/BSs_eKICcAA29_m.jpg,BSs_eKICcAA29_m.jpg,yes,no,NA,372461181530697728
Burnt and way too salty #bakingfail http://t.co/HH85dSzIWr,http://pbs.twimg.com/media/BQ7JdAKCUAA38Wz.jpg,BQ7JdAKCUAA38Wz.jpg,yes,no,NA,364450119950684160
When you try your best and you don't succeed #bakingfail @HannahNececkas http://t.co/hc2K89wd,http://pbs.twimg.com/media/AtyOuTLCIAA_Woh.jpg,AtyOuTLCIAA_Woh.jpg,yes,no,NA,206196609015488513
RT @ickissfish: Oh no! Hockey pucks! RT @Meg_R_Campbell: Uh oh! #bakingfail #wrbakesale http://t.co/6ZagHWMzWp,http://pbs.twimg.com/media/BQtSBIfCMAA2Q2l.jpg,BQtSBIfCMAA2Q2l.jpg,yes,no,NA,363491429097934848
Runaway cupcake #bakingfail http://t.co/209tnTHt,http://pbs.twimg.com/media/Ar7GY8aCQAAS6xG.jpg,Ar7GY8aCQAAS6xG.jpg,yes,no,NA,197813565481172992
Oh no! Hockey pucks! RT @meg_r_campbell: Uh oh! #bakingfail #wrbakesale http://t.co/ttPHzslvRe,http://pbs.twimg.com/media/BQtSBIfCMAA2Q2l.jpg,BQtSBIfCMAA2Q2l.jpg,yes,no,NA,363488503599865857
Uh oh! #bakingfail #wrbakesale http://t.co/VjkYAA2VFu,http://pbs.twimg.com/media/BQtSBIfCMAA2Q2l.jpg,BQtSBIfCMAA2Q2l.jpg,yes,no,NA,363474374340259840
Chocolate ganache all over the kitchen. #bakingfail http://t.co/cb1ID66w,http://pbs.twimg.com/media/ArYESRiCAAEFGR8.jpg,ArYESRiCAAEFGR8.jpg,yes,no,NA,195348345823297536
Added injury to insult #bakingfail #bakingstab #embarrassingstory http://t.co/hu4tARomGx,http://pbs.twimg.com/media/BOxlE-oCAAIiRfw.jpg,BOxlE-oCAAIiRfw.jpg,yes,no,NA,354769606851821569
Cake pop #fail w/ el @AnalAvenger16 #bakingfail #pastryfail #poorinstructions #itsthethoughtthatcounts http://t.co/T2ZdNxVTXX,http://pbs.twimg.com/media/BOlX5IuCUAA7ndT.jpg,BOlX5IuCUAA7ndT.jpg,yes,no,NA,353910684821639169
Ran out of eggs!! #bakingfail http://t.co/St7jCG3bhh,http://pbs.twimg.com/media/BOVNbyMCEAA6X9s.jpg,BOVNbyMCEAA6X9s.jpg,yes,no,NA,352773285534109696
thought I'd share some love with my summer school family tomorrow morning..#bakingfail#lovelanguages#maybedonuts? http://t.co/pAszL886rs,http://pbs.twimg.com/media/BNkeXDVCAAAEnhT.jpg,BNkeXDVCAAAEnhT.jpg,yes,no,NA,349343827468877826
"2 attempts at blackberry buttercream, one is on the floor, the other the trash. #bakingfail http://t.co/V2YYo1R2Bj",http://pbs.twimg.com/media/BMLfJQ7CQAArIHu.jpg,BMLfJQ7CQAArIHu.jpg,yes,no,NA,343081871879585793
